ID,Week,Environment,Generation,N0,Census,Person,Setup.Order,Addition,Last.addition,Proportion.new
733,56,0.95,5,11,14,MFO,1,0,0,0
734,56,0.95,5,14,37,MFO,1,0,0,0
735,56,1.135,5,9,5,MFO,1,0,0,0
736,56,1.042,5,25,23,MFO,1,0,0,0
737,56,1.042,5,16,27,MFO,1,0,0,0
738,56,0.765,5,30,25,MFO,1,0,0,0
739,56,0.857,5,11,2,MFO,1,0,0,0
740,56,0.58,5,16,16,MFO,1,0,0,0
741,56,1.135,5,23,32,MJK,16,0,0,0
742,56,0.857,5,15,23,MJK,16,0,0,0
743,56,1.135,5,13,32,MJK,16,0,0,0
744,56,1.135,5,17,22,MJK,16,0,0,0
745,56,1.32,5,27,50,MJK,16,0,0,0
746,56,0.672,5,8,15,MJK,16,0,0,0
747,56,NA,5,0,,MJK,16,0,0,#DIV/0!
748,56,NA,5,0,,MJK,16,0,0,#DIV/0!
749,56,0.765,5,10,26,MJK,16,0,0,0
750,56,0.857,5,1,0,MJK,16,0,0,0
751,56,0.95,5,23,23,MFO,20,0,0,0
752,56,0.95,5,22,24,MFO,20,0,0,0
753,56,0.95,5,13,20,MFO,20,0,0,0
754,56,0.95,5,27,42,MFO,20,0,0,0
755,56,0.95,5,12,12,MFO,20,0,0,0
756,56,0.95,5,4,0,MFO,20,0,0,0
757,56,0.95,5,17,25,MFO,20,0,0,0
758,56,0.95,5,13,16,MFO,20,0,0,0
759,56,NA,5,0,,MFO,20,0,0,#DIV/0!
760,56,0.95,5,27,39,MFO,20,0,0,0
761,56,0.95,5,19,45,MFO,11,0,0,0
762,56,0.95,5,6,7,MFO,11,0,0,0
763,56,0.95,5,26,32,MFO,11,0,0,0
764,56,0.95,5,10,7,MFO,11,0,0,0
765,56,0.95,5,37,41,MFO,11,0,0,0
766,56,0.95,5,9,11,MFO,11,0,0,0
767,56,0.95,5,18,16,MFO,11,0,0,0
768,56,0.95,5,22,20,MFO,11,0,0,0
769,56,0.95,5,22,19,MFO,11,0,0,0
770,56,0.95,5,34,29,MFO,11,0,0,0
771,56,0.95,5,18,36,MJK,12,0,0,0
772,56,0.95,5,14,25,MJK,12,0,0,0
773,56,0.95,5,19,34,MJK,12,0,0,0
774,56,0.95,5,9,9,MJK,12,0,0,0
775,56,NA,5,0,,MJK,12,0,0,#DIV/0!
776,56,0.95,5,24,26,MJK,12,0,0,0
777,56,0.95,5,15,8,MJK,12,0,0,0
778,56,0.95,5,11,31,MJK,12,0,0,0
779,56,0.95,5,24,10,MJK,12,0,0,0
780,56,0.95,5,9,10,MJK,12,0,0,0
781,56,0.58,5,22,50,MFO,2,0,0,0
782,56,0.95,5,16,19,MFO,2,0,0,0
783,56,NA,5,0,,MFO,2,0,0,#DIV/0!
784,56,0.765,5,11,19,MFO,2,0,0,0
785,56,0.95,5,5,0,MFO,2,0,0,0
786,56,1.042,5,14,23,MFO,2,0,0,0
787,56,0.58,5,7,2,MFO,2,0,0,0
788,56,1.135,5,14,16,MFO,2,0,0,0
789,56,NA,5,0,,MFO,2,0,0,#DIV/0!
790,56,0.857,5,12,24,MFO,2,0,0,0
791,56,1.135,5,30,15,MJK,6,0,0,0
792,56,1.32,5,10,9,MJK,6,0,0,0
793,56,0.58,5,18,10,MJK,6,0,0,0
794,56,0.857,5,6,9,MJK,6,0,0,0
795,56,0.765,5,7,0,MJK,6,0,0,0
796,56,0.672,5,28,26,MJK,6,0,0,0
797,56,1.228,5,17,20,MJK,6,0,0,0
798,56,NA,5,0,,MJK,6,0,0,#DIV/0!
799,56,NA,5,0,,MJK,6,0,0,#DIV/0!
800,56,1.32,5,31,34,MJK,6,0,0,0
801,56,0.857,5,28,33,MFO,17,0,0,0
802,56,1.228,5,5,0,MFO,17,0,0,0
803,56,1.32,5,7,10,MFO,17,0,0,0
804,56,1.042,5,9,4,MFO,17,0,0,0
805,56,1.32,5,34,24,MFO,17,0,0,0
806,56,0.95,5,32,58,MFO,17,0,0,0
807,56,NA,5,0,,MFO,17,0,0,#DIV/0!
808,56,1.135,5,9,13,MFO,17,0,0,0
809,56,1.32,5,21,8,MFO,17,0,0,0
810,56,0.95,5,19,19,MFO,17,0,0,0
811,56,0.95,5,51,56,MFO,3,0,0,0
812,56,0.95,5,27,24,MFO,3,0,0,0
813,56,0.95,5,17,9,MFO,3,0,0,0
814,56,NA,5,0,,MFO,3,0,0,#DIV/0!
815,56,NA,5,0,,MFO,3,0,0,#DIV/0!
816,56,0.95,5,4,2,MFO,3,0,0,0
817,56,NA,5,0,,MFO,3,0,0,#DIV/0!
818,56,NA,5,0,,MFO,3,0,0,#DIV/0!
819,56,NA,5,0,,MFO,3,0,0,#DIV/0!
820,56,0.95,5,2,0,MFO,3,0,0,0
821,56,0.95,5,17,32,MFO,13,0,0,0
822,56,NA,5,0,,MFO,13,0,0,#DIV/0!
823,56,NA,5,0,,MFO,13,0,0,#DIV/0!
824,56,0.95,5,9,14,MFO,13,0,0,0
825,56,0.95,5,17,3,MFO,13,0,0,0
826,56,0.95,5,14,11,MFO,13,0,0,0
827,56,NA,5,0,,MFO,13,0,0,#DIV/0!
828,56,0.95,5,20,41,MFO,13,0,0,0
829,56,0.95,5,4,10,MFO,13,0,0,0
830,56,0.95,5,2,0,MFO,13,0,0,0
831,56,NA,5,0,,MJK,15,0,0,#DIV/0!
832,56,NA,5,0,,MJK,15,0,0,#DIV/0!
833,56,NA,5,0,,MJK,15,0,0,#DIV/0!
834,56,0.95,5,20,14,MJK,15,0,0,0
835,56,0.95,5,13,14,MJK,15,0,0,0
836,56,0.95,5,15,15,MJK,15,0,0,0
837,56,0.95,5,14,18,MJK,15,0,0,0
838,56,0.95,5,3,2,MJK,15,0,0,0
839,56,0.95,5,29,21,MJK,15,0,0,0
840,56,0.95,5,18,43,MJK,15,0,0,0
841,56,1.042,5,19,0,MFO,10,0,0,0
842,56,1.042,5,12,9,MFO,10,0,0,0
843,56,1.32,5,13,7,MFO,10,0,0,0
844,56,1.32,5,14,37,MFO,10,0,0,0
845,56,1.32,5,8,19,MFO,10,0,0,0
846,56,0.672,5,15,21,MFO,10,0,0,0
847,56,0.857,5,8,5,MFO,10,0,0,0
848,56,0.857,5,10,9,MFO,10,0,0,0
849,56,0.95,5,18,24,MFO,10,0,0,0
850,56,0.95,5,9,0,MFO,10,0,0,0
851,56,0.672,5,22,28,MFO,14,0,0,0
852,56,0.765,5,15,15,MFO,14,0,0,0
853,56,1.32,5,8,10,MFO,14,0,0,0
854,56,1.042,5,19,28,MFO,14,0,0,0
855,56,0.765,5,19,27,MFO,14,0,0,0
856,56,1.135,5,13,19,MFO,14,0,0,0
857,56,1.135,5,18,27,MFO,14,0,0,0
858,56,1.042,5,9,21,MFO,14,0,0,0
859,56,1.042,5,25,26,MFO,14,0,0,0
860,56,0.857,5,23,11,MFO,14,0,0,0
861,56,1.135,5,16,38,MFO,21,0,0,0
862,56,1.228,5,47,40,MFO,21,0,0,0
863,56,NA,5,0,,MFO,21,0,0,#DIV/0!
864,56,1.32,5,4,22,MFO,21,0,0,0
865,56,1.042,5,21,36,MFO,21,0,0,0
866,56,1.32,5,12,26,MFO,21,0,0,0
867,56,1.228,5,19,26,MFO,21,0,0,0
868,56,0.765,5,14,21,MFO,21,0,0,0
869,56,1.042,5,7,14,MFO,21,0,0,0
870,56,0.95,5,22,25,MFO,21,0,0,0
871,56,0.95,5,5,6,MFO,9,0,0,0
872,56,0.95,5,27,44,MFO,9,0,0,0
873,56,0.95,5,19,21,MFO,9,0,0,0
874,56,0.95,5,19,28,MFO,9,0,0,0
875,56,0.95,5,14,25,MFO,9,0,0,0
876,56,0.95,5,24,28,MFO,9,0,0,0
877,56,0.95,5,10,23,MFO,9,0,0,0
878,56,0.95,5,16,24,MFO,9,0,0,0
879,56,0.95,5,8,9,MFO,9,0,0,0
880,56,0.95,5,11,11,MFO,9,0,0,0
881,56,0.95,5,8,0,MFO,4,0,0,0
882,56,0.95,5,20,31,MFO,4,0,0,0
883,56,0.95,5,8,9,MFO,4,0,0,0
884,56,0.95,5,6,9,MFO,4,0,0,0
885,56,0.95,5,10,7,MFO,4,0,0,0
901,56,0.765,5,33,56,MFO,18,0,4,0.121212121
902,56,1.135,5,14,34,MFO,18,0,4,0.285714286
903,56,1.32,5,32,44,MFO,18,0,4,0.125
904,56,1.135,5,14,23,MFO,18,0,4,0.285714286
905,56,1.042,5,16,30,MFO,18,0,4,0.25
906,56,1.228,5,21,10,MFO,18,0,4,0.19047619
907,56,1.135,5,12,18,MFO,18,0,4,0.333333333
908,56,1.228,5,7,17,MFO,18,0,4,0.571428571
909,56,1.135,5,40,45,MFO,18,0,4,0.1
910,56,0.95,5,15,47,MFO,18,0,4,0.266666667
911,56,0.765,5,12,16,MFO,19,0,4,0.333333333
912,56,1.042,5,21,50,MFO,19,0,4,0.19047619
913,56,1.135,5,24,37,MFO,19,0,4,0.166666667
914,56,0.95,5,17,16,MFO,19,0,4,0.235294118
915,56,1.135,5,16,16,MFO,19,0,4,0.25
916,56,0.58,5,24,21,MFO,19,0,4,0.166666667
917,56,0.857,5,33,38,MFO,19,0,4,0.121212121
931,56,0.95,5,27,48,MFO,8,0,4,0.148148148
932,56,0.95,5,13,29,MFO,8,0,4,0.307692308
933,56,0.95,5,13,10,MFO,8,0,4,0.307692308
934,56,0.95,5,29,35,MFO,8,0,4,0.137931034
935,56,0.95,5,15,29,MFO,8,0,4,0.266666667
936,56,0.95,5,8,8,MFO,8,0,4,0.5
937,56,0.95,5,8,20,MFO,8,0,4,0.5
938,56,0.95,5,5,1,MFO,8,0,4,0.8
939,56,0.95,5,8,6,MFO,8,0,4,0.5
940,56,0.95,5,28,28,MFO,8,0,4,0.142857143
941,56,0.95,5,5,7,MFO,7,0,4,0.8
942,56,0.95,5,25,38,MFO,7,0,4,0.16
943,56,0.95,5,9,33,MFO,7,0,4,0.444444444
944,56,0.95,5,14,8,MFO,7,0,4,0.285714286
945,56,0.95,5,25,42,MFO,7,0,4,0.16
1,60,1.32,6,40,79,MJK,19,0,0,0
2,60,0.857,6,17,4,MJK,19,0,0,0
3,60,1.135,6,4,0,MJK,19,0,0,0
4,60,0.95,6,51,117,MJK,19,0,0,0
5,60,1.042,6,37,44,MJK,19,0,0,0
6,60,1.228,6,35,83,MJK,19,0,0,0
7,60,1.135,6,19,40,KRA,19,0,0,0
8,60,0.765,6,10,16,KRA,19,0,0,0
9,60,0.765,6,7,29,KRA,19,0,0,0
10,60,0.857,6,40,57,KRA,19,0,0,0
11,60,1.135,6,63,90,KRA,21,0,0,0
12,60,1.228,6,41,46,KRA,21,0,0,0
13,60,0.765,6,1,0,KRA,21,0,0,0
14,60,NA,6,0,,KRA,21,0,0,#DIV/0!
15,60,NA,6,0,,KRA,21,0,0,#DIV/0!
16,60,1.228,6,17,66,KRA,21,0,0,0
17,60,0.95,6,22,61,KRA,21,0,0,0
18,60,1.32,6,32,60,KRA,21,0,0,0
19,60,1.042,6,4,13,KRA,21,0,0,0
20,60,1.228,6,10,12,KRA,21,0,0,0
21,60,0.765,6,78,53,MJK,23,0,0,0
22,60,0.765,6,29,55,MJK,23,0,0,0
23,60,1.042,6,63,52,MJK,23,0,0,0
24,60,1.32,6,12,26,MJK,23,0,0,0
25,60,0.857,6,22,43,MJK,23,0,0,0
26,60,1.32,6,51,51,MJK,23,0,0,0
27,60,1.32,6,17,32,MJK,23,0,0,0
28,60,NA,6,0,,MJK,23,0,0,#DIV/0!
29,60,1.228,6,39,44,MJK,23,0,0,0
30,60,1.135,6,6,9,MJK,23,0,0,0
31,60,0.95,6,52,78,KRA,15,0,0,0
32,60,0.95,6,88,71,KRA,15,0,0,0
33,60,0.95,6,20,71,KRA,15,0,0,0
34,60,0.95,6,6,22,KRA,15,0,0,0
35,60,NA,6,0,,KRA,15,0,0,#DIV/0!
36,60,0.95,6,14,13,KRA,15,0,0,0
37,60,NA,6,0,,KRA,15,0,0,#DIV/0!
38,60,NA,6,0,,KRA,15,0,0,#DIV/0!
39,60,0.95,6,23,59,KRA,15,0,0,0
40,60,0.95,6,16,37,KRA,15,0,0,0
41,60,0.95,6,12,8,MJK,4,0,0,0
42,60,0.95,6,25,61,MJK,4,0,0,0
43,60,0.95,6,22,66,MJK,4,0,0,0
44,60,0.95,6,20,64,MJK,4,0,0,0
45,60,0.95,6,1,0,MJK,4,0,0,0
46,60,NA,6,0,,MJK,4,0,0,#DIV/0!
47,60,0.95,6,2,0,MJK,4,0,0,0
48,60,0.95,6,1,0,MJK,4,0,0,0
49,60,0.95,6,23,55,MJK,4,0,0,0
50,60,NA,6,0,,MJK,4,0,0,#DIV/0!
51,60,0.95,6,8,13,MJK,2,0,0,0
52,60,0.95,6,13,26,MJK,2,0,0,0
53,60,0.95,6,6,9,MJK,2,0,0,0
54,60,0.95,6,9,0,MJK,2,0,0,0
55,60,0.95,6,26,86,MJK,2,0,0,0
56,60,0.95,6,29,97,MJK,2,0,0,0
57,60,0.95,6,47,83,MJK,2,0,0,0
58,60,0.95,6,15,33,MJK,2,0,0,0
59,60,0.95,6,22,40,MJK,2,0,0,0
60,60,0.95,6,17,19,MJK,2,0,0,0
61,60,1.135,6,41,58,MJK,8,0,0,0
62,60,0.672,6,25,43,MJK,8,0,0,0
63,60,1.135,6,4,2,MJK,8,0,0,0
64,60,1.042,6,2,1,MJK,8,0,0,0
65,60,1.042,6,14,31,MJK,8,0,0,0
66,60,NA,6,0,,MJK,8,0,0,#DIV/0!
67,60,0.857,6,3,0,MJK,8,0,0,0
68,60,0.765,6,7,9,MJK,8,0,0,0
69,60,0.58,6,19,40,MJK,8,0,0,0
70,60,0.95,6,2,0,MJK,8,0,0,0
71,60,0.672,6,24,17,KRA,12,0,0,0
72,60,1.228,6,16,37,KRA,12,0,0,0
73,60,0.857,6,18,60,KRA,12,0,0,0
74,60,0.765,6,17,37,KRA,12,0,0,0
75,60,0.765,6,11,14,KRA,12,0,0,0
76,60,0.857,6,14,29,KRA,12,0,0,0
77,60,0.95,6,16,50,KRA,12,0,0,0
78,60,1.32,6,20,29,KRA,12,0,0,0
79,60,1.32,6,1,0,KRA,12,0,0,0
80,60,NA,6,0,,KRA,12,0,0,#DIV/0!
81,60,1.228,6,1,0,KRA,11,0,0,0
82,60,1.042,6,16,44,KRA,11,0,0,0
83,60,1.042,6,12,13,KRA,11,0,0,0
84,60,NA,6,0,,KRA,11,0,0,#DIV/0!
85,60,0.765,6,30,64,KRA,11,0,0,0
86,60,0.765,6,16,11,KRA,11,0,0,0
87,60,0.672,6,7,1,KRA,11,0,0,0
88,60,0.857,6,6,2,KRA,11,0,0,0
89,60,0.672,6,68,33,KRA,11,0,0,0
90,60,1.042,6,1,0,KRA,11,0,0,0
91,60,0.95,6,24,75,MJK,5,0,0,0
92,60,0.95,6,41,82,MJK,5,0,0,0
93,60,0.95,6,42,66,MJK,5,0,0,0
94,60,0.95,6,7,23,MJK,5,0,0,0
95,60,0.95,6,47,65,MJK,5,0,0,0
96,60,0.95,6,30,99,MJK,5,0,0,0
97,60,0.95,6,37,79,MJK,5,0,0,0
98,60,0.95,6,1,2,MJK,5,0,0,0
99,60,0.95,6,43,90,MJK,5,0,0,0
100,60,0.95,6,25,60,MJK,5,0,0,0
101,60,0.95,6,40,80,MJK,17,0,0,0
102,60,0.95,6,28,59,MJK,17,0,0,0
103,60,0.95,6,30,52,MJK,17,0,0,0
104,60,0.95,6,14,29,MJK,17,0,0,0
105,60,0.95,6,5,26,MJK,17,0,0,0
106,60,0.95,6,5,17,MJK,17,0,0,0
107,60,0.95,6,16,32,MJK,17,0,0,0
108,60,0.95,6,23,26,MJK,17,0,0,0
109,60,0.95,6,17,21,MJK,17,0,0,0
110,60,0.95,6,23,47,MJK,17,0,0,0
111,60,0.95,6,36,102,MJK,10,0,0,0
112,60,0.95,6,16,34,MJK,10,0,0,0
113,60,0.95,6,10,44,MJK,10,0,0,0
114,60,0.95,6,39,85,MJK,10,0,0,0
115,60,0.95,6,20,46,MJK,10,0,0,0
116,60,0.95,6,52,69,MJK,10,0,0,0
117,60,0.95,6,1,0,MJK,10,0,0,0
118,60,0.95,6,12,43,MJK,10,0,0,0
119,60,0.95,6,27,67,MJK,10,0,0,0
120,60,0.95,6,19,15,MJK,10,0,0,0
121,60,1.042,6,34,65,MJK,13,0,0,0
122,60,0.95,6,5,8,MJK,13,0,0,0
123,60,1.135,6,13,52,MJK,13,0,0,0
124,60,1.135,6,6,33,MJK,13,0,0,0
125,60,1.042,6,27,23,MJK,13,0,0,0
126,60,1.042,6,23,37,MJK,13,0,0,0
127,60,0.95,6,18,71,MJK,13,0,0,0
128,60,0.857,6,23,47,MJK,13,0,0,0
129,60,0.765,6,29,56,MJK,13,0,0,0
130,60,0.765,6,15,39,MJK,13,0,0,0
131,60,0.857,6,54,48,MJK,9,0,0,0
132,60,1.135,6,33,50,MJK,9,0,0,0
133,60,0.672,6,13,30,MJK,9,0,0,0
134,60,1.135,6,22,46,MJK,9,0,0,0
135,60,1.228,6,9,48,MJK,9,0,0,0
136,60,1.042,6,34,58,MJK,9,0,0,0
137,60,1.042,6,8,13,MJK,9,0,0,0
138,60,0.672,6,20,26,MJK,9,0,0,0
139,60,0.58,6,2,0,MJK,9,0,0,0
140,60,NA,6,0,,MJK,9,0,0,#DIV/0!
141,60,0.672,6,3,0,KRA,3,0,0,0
142,60,1.32,6,18,34,KRA,3,0,0,0
143,60,1.042,6,34,27,KRA,3,0,0,0
144,60,1.042,6,61,76,KRA,3,0,0,0
145,60,0.765,6,10,5,KRA,3,0,0,0
146,60,0.672,6,19,37,KRA,3,0,0,0
147,60,0.765,6,26,32,KRA,3,0,0,0
148,60,1.32,6,22,47,KRA,3,0,0,0
149,60,1.228,6,27,58,KRA,3,0,0,0
150,60,1.228,6,5,39,KRA,3,0,0,0
151,60,0.95,6,49,79,KRA,18,0,0,0
152,60,0.95,6,54,78,KRA,18,0,0,0
153,60,0.95,6,14,35,KRA,18,0,0,0
154,60,0.95,6,13,23,KRA,18,0,0,0
155,60,0.95,6,42,62,KRA,18,0,0,0
156,60,0.95,6,40,84,KRA,18,0,0,0
157,60,0.95,6,39,78,KRA,18,0,0,0
158,60,NA,6,0,,KRA,18,0,0,#DIV/0!
159,60,0.95,6,36,73,KRA,18,0,0,0
160,60,0.95,6,12,16,KRA,18,0,0,0
161,60,0.95,6,13,29,MJK,16,0,0,0
162,60,0.95,6,24,70,MJK,16,0,0,0
163,60,0.95,6,12,31,MJK,16,0,0,0
164,60,0.95,6,10,38,MJK,16,0,0,0
165,60,0.95,6,26,47,MJK,16,0,0,0
166,60,0.95,6,15,37,MJK,16,0,0,0
167,60,0.95,6,18,23,MJK,16,0,0,0
168,60,0.95,6,6,23,MJK,16,0,0,0
169,60,0.95,6,23,54,MJK,16,0,0,0
170,60,0.95,6,15,33,MJK,16,0,0,0
171,60,0.95,6,22,60,MJK,7,0,0,0
172,60,0.95,6,9,16,MJK,7,0,0,0
173,60,0.95,6,13,33,MJK,7,0,0,0
174,60,0.95,6,44,69,MJK,7,0,0,0
175,60,0.95,6,11,30,MJK,7,0,0,0
176,60,0.95,6,24,53,MJK,7,0,0,0
177,60,0.95,6,28,58,MJK,7,0,0,0
178,60,0.95,6,17,65,MJK,7,0,0,0
179,60,0.95,6,35,68,MJK,7,0,0,0
180,60,0.95,6,25,50,MJK,7,0,0,0
181,60,0.58,6,20,56,MJK,22,0,0,0
182,60,0.95,6,19,64,MJK,22,0,0,0
183,60,0.765,6,18,43,MJK,22,0,0,0
184,60,1.228,6,13,31,MJK,22,0,0,0
185,60,1.042,6,19,51,MJK,22,0,0,0
186,60,0.672,6,3,0,MJK,22,0,0,0
187,60,1.042,6,9,16,MJK,22,0,0,0
188,60,1.135,6,12,39,MJK,22,0,0,0
189,60,1.042,6,56,82,MJK,22,0,0,0
190,60,1.135,6,20,43,MJK,22,0,0,0
191,60,1.042,6,12,13,KRA,24,0,0,0
192,60,1.32,6,45,50,KRA,24,0,0,0
193,60,0.765,6,22,44,KRA,24,0,0,0
194,60,0.672,6,4,14,KRA,24,0,0,0
195,60,0.672,6,30,68,KRA,24,0,0,0
196,60,0.857,6,10,15,KRA,24,0,0,0
197,60,1.228,6,17,54,KRA,24,0,0,0
198,60,1.135,6,41,55,KRA,24,0,0,0
199,60,0.95,6,27,95,KRA,24,0,0,0
200,60,0.58,6,33,51,KRA,24,0,0,0
201,60,1.042,6,28,46,KRA,20,0,0,0
202,60,0.765,6,26,52,KRA,20,0,0,0
203,60,0.765,6,48,53,KRA,20,0,0,0
204,60,0.58,6,6,15,KRA,20,0,0,0
205,60,0.765,6,22,39,KRA,20,0,0,0
206,60,1.135,6,38,55,KRA,20,0,0,0
207,60,0.857,6,23,35,KRA,20,0,0,0
208,60,0.95,6,24,50,KRA,20,0,0,0
209,60,0.857,6,33,76,KRA,20,0,0,0
210,60,1.135,6,21,36,KRA,20,0,0,0
211,60,0.95,6,10,31,MJK,6,0,0,0
212,60,0.95,6,40,77,MJK,6,0,0,0
213,60,0.95,6,12,25,MJK,6,0,0,0
214,60,0.95,6,25,65,MJK,6,0,0,0
215,60,0.95,6,31,71,MJK,6,0,0,0
216,60,0.95,6,18,67,MJK,6,0,0,0
217,60,0.95,6,40,49,MJK,6,0,0,0
218,60,0.95,6,30,94,MJK,6,0,0,0
219,60,0.95,6,38,124,MJK,6,0,0,0
220,60,0.95,6,38,65,MJK,6,0,0,0
221,60,0.95,6,36,66,MJK,14,0,0,0
222,60,0.95,6,23,64,MJK,14,0,0,0
223,60,0.95,6,17,44,MJK,14,0,0,0
224,60,0.95,6,8,23,MJK,14,0,0,0
225,60,0.95,6,18,32,MJK,14,0,0,0
226,60,0.95,6,42,62,MJK,14,0,0,0
227,60,0.95,6,16,50,MJK,14,0,0,0
228,60,0.95,6,32,71,MJK,14,0,0,0
229,60,0.95,6,24,57,MJK,14,0,0,0
230,60,0.95,6,20,29,MJK,14,0,0,0
231,60,0.95,6,43,101,MJK,1,0,0,0
232,60,0.95,6,23,45,MJK,1,0,0,0
233,60,0.95,6,34,102,MJK,1,0,0,0
234,60,0.95,6,45,69,MJK,1,0,0,0
235,60,0.95,6,30,82,MJK,1,0,0,0
236,60,0.95,6,14,21,MJK,1,0,0,0
237,60,0.95,6,13,12,MJK,1,0,0,0
238,60,0.95,6,23,70,MJK,1,0,0,0
239,60,0.95,6,43,96,MJK,1,0,0,0
240,60,0.95,6,6,6,MJK,1,0,0,0
241,60,0.765,6,21,49,MJK,21,0,0,0
242,60,1.228,6,12,64,MJK,21,0,0,0
243,60,0.857,6,37,61,MJK,21,0,0,0
244,60,0.765,6,39,55,MJK,21,0,0,0
245,60,NA,6,0,,MJK,21,0,0,#DIV/0!
246,60,0.857,6,16,65,MJK,21,0,0,0
247,60,0.765,6,16,40,MJK,21,0,0,0
248,60,1.228,6,18,38,MJK,21,0,0,0
249,60,1.32,6,3,4,MJK,21,0,0,0
250,60,1.228,6,57,74,MJK,21,0,0,0
251,60,1.32,6,48,64,MJK,11,0,0,0
252,60,0.672,6,30,63,MJK,11,0,0,0
253,60,NA,6,0,,MJK,11,0,0,#DIV/0!
254,60,0.765,6,17,23,MJK,11,0,0,0
255,60,0.765,6,43,64,MJK,11,0,0,0
256,60,0.765,6,22,56,MJK,11,0,0,0
257,60,1.135,6,25,57,MJK,11,0,0,0
258,60,1.228,6,6,14,MJK,11,0,0,0
259,60,0.765,6,15,36,MJK,11,0,0,0
260,60,0.857,6,25,60,MJK,11,0,0,0
261,60,1.135,6,41,79,MJK,18,0,0,0
262,60,1.228,6,30,62,MJK,18,0,0,0
263,60,1.32,6,31,52,MJK,18,0,0,0
264,60,1.228,6,32,45,MJK,18,0,0,0
265,60,1.228,6,21,43,MJK,18,0,0,0
266,60,1.135,6,19,10,MJK,18,0,0,0
267,60,0.765,6,49,56,MJK,18,0,0,0
268,60,0.857,6,28,50,MJK,18,0,0,0
269,60,1.32,6,25,59,MJK,18,0,0,0
270,60,0.58,6,41,76,MJK,18,0,0,0
271,60,0.95,6,43,110,KRA,1,0,0,0
272,60,0.95,6,83,106,KRA,1,0,0,0
273,60,0.95,6,8,10,KRA,1,0,0,0
274,60,0.95,6,28,73,KRA,1,0,0,0
275,60,0.95,6,6,1,KRA,1,0,0,0
276,60,0.95,6,17,57,KRA,1,0,0,0
277,60,0.95,6,36,89,KRA,1,0,0,0
278,60,0.95,6,45,74,KRA,1,0,0,0
279,60,0.95,6,1,0,KRA,1,0,0,0
280,60,0.95,6,21,48,KRA,1,0,0,0
281,60,0.95,6,35,77,SBE,24,0,0,0
282,60,0.95,6,18,83,SBE,24,0,0,0
283,60,0.95,6,13,16,SBE,24,0,0,0
284,60,NA,6,0,,SBE,24,0,0,#DIV/0!
285,60,0.95,6,21,94,SBE,24,0,0,0
286,60,0.95,6,18,60,SBE,24,0,0,0
287,60,0.95,6,23,47,SBE,24,0,0,0
288,60,0.95,6,14,35,SBE,24,0,0,0
289,60,NA,6,0,,SBE,24,0,0,#DIV/0!
290,60,0.95,6,18,19,SBE,24,0,0,0
291,60,0.95,6,36,107,MJK,9,0,0,0
292,60,0.95,6,11,44,MJK,9,0,0,0
293,60,0.95,6,3,5,MJK,9,0,0,0
294,60,NA,6,0,,MJK,9,0,0,#DIV/0!
295,60,0.95,6,9,30,MJK,9,0,0,0
296,60,0.95,6,32,55,MJK,9,0,0,0
297,60,0.95,6,15,42,MJK,9,0,0,0
298,60,0.95,6,21,47,MJK,9,0,0,0
299,60,0.95,6,6,0,MJK,9,0,0,0
300,60,0.95,6,45,74,MJK,9,0,0,0
301,60,1.042,6,29,77,MJK,16,0,0,0
302,60,1.042,6,17,44,MJK,16,0,0,0
303,60,1.32,6,6,1,MJK,16,0,0,0
304,60,1.135,6,13,2,MJK,16,0,0,0
305,60,1.135,6,28,62,MJK,16,0,0,0
306,60,1.135,6,15,37,MJK,16,0,0,0
307,60,0.58,6,37,45,MJK,16,0,0,0
308,60,NA,6,0,,MJK,16,0,0,#DIV/0!
309,60,1.32,6,4,0,MJK,16,0,0,0
310,60,0.765,6,24,59,MJK,16,0,0,0
311,60,0.857,6,38,70,MJK,19,0,0,0
312,60,0.672,6,39,42,MJK,19,0,0,0
313,60,0.95,6,45,66,MJK,19,0,0,0
314,60,0.95,6,25,91,MJK,19,0,0,0
315,60,1.042,6,47,51,MJK,19,0,0,0
316,60,0.765,6,36,56,MJK,19,0,0,0
317,60,NA,6,0,,MJK,19,0,0,#DIV/0!
318,60,1.135,6,9,18,MJK,19,0,0,0
319,60,1.135,6,21,30,MJK,19,0,0,0
320,60,NA,6,0,,MJK,19,0,0,#DIV/0!
321,60,1.228,6,12,23,MJK,6,0,0,0
322,60,0.857,6,18,40,MJK,6,0,0,0
323,60,0.672,6,26,40,MJK,6,0,0,0
324,60,0.95,6,13,41,MJK,6,0,0,0
325,60,0.58,6,43,43,MJK,6,0,0,0
326,60,1.135,6,18,47,MJK,6,0,0,0
327,60,1.228,6,43,48,MJK,6,0,0,0
328,60,1.228,6,12,39,MJK,6,0,0,0
329,60,0.765,6,53,59,MJK,6,0,0,0
330,60,0.857,6,75,67,MJK,6,0,0,0
331,60,0.95,6,16,25,KRA,14,0,0,0
332,60,0.95,6,58,75,KRA,14,0,0,0
333,60,0.95,6,26,49,KRA,14,0,0,0
334,60,0.95,6,21,56,KRA,14,0,0,0
335,60,0.95,6,53,73,KRA,14,0,0,0
336,60,0.95,6,30,78,KRA,14,0,0,0
337,60,0.95,6,5,6,KRA,14,0,0,0
338,60,0.95,6,41,90,KRA,14,0,0,0
339,60,0.95,6,27,40,KRA,14,0,0,0
340,60,0.95,6,7,2,KRA,14,0,0,0
341,60,0.95,6,3,0,KRA,5,0,0,0
